,Close,High,Low,Open,Volume
2018-11-14,242.30308532714844,246.25774872779644,240.73376489722332,245.85422560873872,125335900.0
2018-11-15,244.83192443847656,245.29825433264102,239.4424480472042,241.0296937943665,135101400.0
2018-11-16,245.46864318847656,246.38332301605928,243.20880411231732,243.72893709867515,126668000.0
2018-11-17,245.46864318847656,246.38332301605928,243.20880411231732,243.72893709867515,0.0
2018-11-18,245.46864318847656,246.38332301605928,243.20880411231732,243.72893709867515,0.0
2018-11-19,241.31666564941406,245.1547742000552,240.39300951635818,244.8588298599507,103061700.0
2018-11-20,236.850830078125,239.43348780845145,235.9809769865467,237.962797069379,136021300.0
2018-11-21,237.6578826904297,239.56797427428896,237.648933754274,238.41115323380933,75563700.0
2018-11-22,237.6578826904297,239.56797427428896,237.648933754274,238.41115323380933,0.0
2018-11-23,236.07061767578125,237.4785287822725,235.90920843684947,236.00783829393833,42807900.0
2018-11-24,236.07061767578125,237.4785287822725,235.90920843684947,236.00783829393833,0.0
2018-11-25,236.07061767578125,237.4785287822725,235.90920843684947,236.00783829393833,0.0
2018-11-26,239.88182067871094,240.10600929616766,237.94482773987176,238.33940189593758,79981400.0
2018-11-27,240.68887329101562,240.68887329101562,238.23177501479714,238.8415614332091,75502400.0
2018-11-28,246.2308349609375,246.2308349609375,240.62611941805568,241.76501513110534,127629600.0
2018-11-29,245.69288635253906,247.1007705691337,244.30290001285476,245.45074504534827,82346400.0
2018-11-30,247.19041442871094,247.75537423833464,245.21757061375436,245.54038915252212,98204200.0
2018-12-01,247.19041442871094,247.75537423833464,245.21757061375436,245.54038915252212,0.0
2018-12-02,247.19041442871094,247.75537423833464,245.21757061375436,245.54038915252212,0.0
2018-12-03,250.46356201171875,251.4499975969769,248.8583908973414,251.34239141799966,103176300.0
2018-12-04,242.347900390625,250.05999446105452,242.03403084645882,249.62954245476013,177986000.0
2018-12-05,242.347900390625,250.05999446105452,242.03403084645882,249.62954245476013,0.0
2018-12-06,241.98023986816406,242.0968223361226,235.3442617982118,238.46497742467164,204185400.0
2018-12-07,236.35752868652344,243.21769335471288,235.5145774863257,241.63939708765864,161018900.0
2018-12-08,236.35752868652344,243.21769335471288,235.5145774863257,241.63939708765864,0.0
2018-12-09,236.35752868652344,243.21769335471288,235.5145774863257,241.63939708765864,0.0
2018-12-10,236.8059539794922,237.78341304515362,231.91863128441096,236.17821491831285,151445900.0
2018-12-11,236.85975646972656,240.21360934420878,235.38011710550055,240.02529857303153,121504400.0
2018-12-12,238.0524139404297,241.22693216017808,237.97170932892408,239.8548990310383,97976700.0
2018-12-13,237.9717254638672,239.8728405307356,236.8507823945557,239.0029876142789,96662700.0
2018-12-14,233.57760620117188,236.77004949184382,233.02162288389778,235.81051577111808,116961100.0
2018-12-15,233.57760620117188,236.77004949184382,233.02162288389778,235.81051577111808,0.0
2018-12-16,233.57760620117188,236.77004949184382,233.02162288389778,235.81051577111808,0.0
2018-12-17,228.9952392578125,233.73906474079655,227.35417681207716,232.61812156885068,165492300.0
2018-12-18,228.74412536621094,231.31781992686695,227.12996462928436,230.64525409342977,134515100.0
2018-12-19,225.31857299804688,232.61815544960447,223.6057819812213,228.82488703460015,214992800.0
2018-12-20,221.65078735351562,225.64134176790873,219.3909623939208,224.06305892181913,252053400.0
2018-12-21,217.10926818847656,225.2362173010123,216.45983345601465,222.55730247043007,255345600.0
2018-12-22,217.10926818847656,225.2362173010123,216.45983345601465,222.55730247043007,0.0
2018-12-23,217.10926818847656,225.2362173010123,216.45983345601465,222.55730247043007,0.0
2018-12-24,211.37261962890625,217.23556257103576,211.3094874002884,215.61197561901807,147311600.0
2018-12-25,211.37261962890625,217.23556257103576,211.3094874002884,215.61197561901807,0.0
2018-12-26,222.05223083496094,222.05223083496094,210.84949957152895,212.84290657280687,218485400.0
2018-12-27,223.7569580078125,223.95538340463196,215.53981783029226,218.79600653158454,186267300.0
2018-12-28,223.4683074951172,226.76056968851728,222.29571624702513,225.11895295182256,153100200.0
2018-12-29,223.4683074951172,226.76056968851728,222.29571624702513,225.11895295182256,0.0
2018-12-30,223.4683074951172,226.76056968851728,222.29571624702513,225.11895295182256,0.0
2018-12-31,225.42564392089844,225.66918540388036,223.21576818583068,225.10092653135382,144299400.0
2019-01-01,225.42564392089844,225.66918540388036,223.21576818583068,225.10092653135382,0.0
2019-01-02,225.66017150878906,226.58923518812233,221.8447522534414,221.87181089074002,126925200.0
2019-01-03,220.2752685546875,224.2079505863008,219.78818561793517,223.90126312996705,144140700.0
2019-01-04,227.65357971191406,228.30301453772492,222.94518410643286,223.32401879427337,142628800.0
2019-01-05,227.65357971191406,228.30301453772492,222.94518410643286,223.32401879427337,0.0
2019-01-06,227.65357971191406,228.30301453772492,222.94518410643286,223.32401879427337,0.0
2019-01-07,229.4485321044922,230.864651170118,227.02217350833402,227.9241647328809,103139100.0
2019-01-08,231.60426330566406,232.09134624594776,229.10575766900223,231.64937938021197,102512600.0
2019-01-09,232.6866912841797,233.53456528834633,231.0811479090408,232.31687155669513,95006600.0
2019-01-10,233.50746154785156,233.7600179560597,230.45872721024924,231.14424925820734,96823900.0
2019-01-11,233.59771728515625,233.62477592315074,231.83882323574355,232.42511207668443,73858100.0
2019-01-12,233.59771728515625,233.62477592315074,231.83882323574355,232.42511207668443,0.0
2019-01-13,233.59771728515625,233.62477592315074,231.83882323574355,232.42511207668443,0.0
2019-01-14,232.17254638671875,232.9843330208836,231.2795838417963,231.68546339558426,70908200.0
2019-01-15,234.8334197998047,235.14912223234737,232.54235439192615,232.55138311264062,85208300.0
2019-01-16,235.40170288085938,236.29466547261706,235.0589417775127,235.266382162577,77636700.0
2019-01-17,237.18763732910156,238.05356884293514,234.4816632832024,234.52677936658893,96118400.0
2019-01-18,240.3445587158203,240.81361173980105,237.22367698460755,239.00962940531736,127900300.0
2019-01-19,240.3445587158203,240.81361173980105,237.22367698460755,239.00962940531736,0.0
2019-01-20,240.3445587158203,240.81361173980105,237.22367698460755,239.00962940531736,0.0
2019-01-21,240.3445587158203,240.81361173980105,237.22367698460755,239.00962940531736,0.0
2019-01-22,237.09739685058594,239.08178852826552,235.47382367909339,238.86531944582313,115531200.0
2019-01-23,237.59353637695312,238.83828880004438,235.11306025245958,238.13473667306982,86030300.0
2019-01-24,237.71975708007812,238.3060733500999,236.39382898568007,237.41308339161276,59204100.0
2019-01-25,239.7312469482422,240.56109105710246,237.81902979382204,239.57789631532813,96883400.0
2019-01-26,239.7312469482422,240.56109105710246,237.81902979382204,239.57789631532813,0.0
2019-01-27,239.7312469482422,240.56109105710246,237.81902979382204,239.57789631532813,0.0
2019-01-28,237.90924072265625,237.97235919520583,236.1323167111025,237.57550833661566,85613700.0
2019-01-29,237.59353637695312,238.6217921656434,236.75469105759703,238.0535607576409,66136300.0
2019-01-30,241.3547821044922,242.20265599569603,238.35116365807676,239.11786164819753,92473700.0
2019-01-31,243.47451782226562,243.96160085735715,241.0752175347446,241.29171417622499,104012100.0
2019-02-01,243.59181213378906,244.62009561369135,242.7980552426213,243.67298806221373,85782500.0
2019-02-02,243.59181213378906,244.62009561369135,242.7980552426213,243.67298806221373,0.0
2019-02-03,243.59181213378906,244.62009561369135,242.7980552426213,243.67298806221373,0.0
2019-02-04,245.30551147460938,245.3686574630416,242.96032892166258,243.6368223007865,60744800.0
2019-02-05,246.33384704589844,246.64052080650748,245.23341648061103,245.73852944238965,79552800.0
2019-02-06,246.009033203125,246.55023334511742,245.26942145320413,246.05414927213093,58347800.0
2019-02-07,243.66392517089844,244.9357085874691,241.995235882644,244.38550714747916,95482000.0
2019-02-08,243.9615478515625,244.06075366546824,241.58027799879957,242.41012196989178,75788900.0
2019-02-09,243.9615478515625,244.06075366546824,241.58027799879957,242.41012196989178,0.0
2019-02-10,243.9615478515625,244.06075366546824,241.58027799879957,242.41012196989178,0.0
2019-02-11,244.09686279296875,244.8815907605334,243.56469126929375,244.6200331224038,68021400.0
2019-02-12,247.2357940673828,247.61461495747793,245.64828074275226,245.72045545382838,72270200.0
2019-02-13,248.0384979248047,248.8863716725485,247.6506483986145,248.0745852724864,65277200.0
2019-02-14,247.48834228515625,248.62485997087765,246.1263268063369,246.94714207640388,83234400.0
2019-02-15,250.1853485107422,250.2214358739426,249.0668879908653,249.27432839443372,97088700.0
2019-02-16,250.1853485107422,250.2214358739426,249.0668879908653,249.27432839443372,0.0
2019-02-17,250.1853485107422,250.2214358739426,249.0668879908653,249.27432839443372,0.0
2019-02-18,250.1853485107422,250.2214358739426,249.0668879908653,249.27432839443372,0.0
2019-02-19,250.61831665039062,251.2767527570921,249.37356411088217,249.38259283341554,59120800.0
2019-02-20,251.12344360351562,251.58346805281886,250.07713021538345,250.5822432266756,76610800.0
2019-02-21,250.23045349121094,250.84380100543333,249.2653161362309,250.48300996921967,64214700.0
2019-02-22,251.78179931640625,251.98021092535978,250.21231614386141,250.85272209312663,78114600.0
2019-02-23,251.78179931640625,251.98021092535978,250.21231614386141,250.85272209312663,0.0
2019-02-24,251.78179931640625,251.98021092535978,250.21231614386141,250.85272209312663,0.0
2019-02-25,252.12452697753906,253.73909865545977,252.04335108668255,253.21595596107935,69030700.0
2019-02-26,251.94422912597656,252.82816302717808,251.56538064932496,251.772848568276,56844100.0
2019-02-27,251.8359832763672,252.18774557136425,250.2845571312597,251.22260826897858,56921600.0
2019-02-28,251.36695861816406,252.06150961835763,251.04225492450985,251.61951511098175,69268300.0
2019-03-01,252.9364471435547,253.351355491007,251.49325536032794,252.9544770624548,78880500.0
2019-03-02,252.9364471435547,253.351355491007,251.49325536032794,252.9544770624548,0.0
2019-03-03,252.9364471435547,253.351355491007,251.49325536032794,252.9544770624548,0.0
2019-03-04,252.01638793945312,254.24430776567283,249.7072921916213,254.00078000083641,106494600.0
2019-03-05,251.67359924316406,252.34109151429863,251.12339777030178,252.14265232989476,59114600.0
2019-03-06,250.14926147460938,251.7999211424237,249.82455778515973,251.79089241996357,75039800.0
2019-03-07,248.05657958984375,249.84250433909705,247.20870575928734,249.69818246085515,94885100.0
2019-03-08,247.56056213378906,247.73194270897582,245.72051942114308,246.18954505888917,85795800.0
2019-03-09,247.56056213378906,247.73194270897582,245.72051942114308,246.18954505888917,0.0
2019-03-10,247.56056213378906,247.73194270897582,245.72051942114308,246.18954505888917,0.0
2019-03-11,251.15037536621094,251.31272713926532,248.25499197375154,248.28205060259393,65098900.0
2019-03-12,252.09744262695312,252.62061279453917,251.5201827308968,251.70959312357067,79667500.0
2019-03-13,253.7662353515625,254.70431403434358,252.82815666878145,252.9905360270292,80639200.0
2019-03-14,253.6038360595703,254.21718343766247,253.16186920279588,253.79324649439,67518400.0
2019-03-15,254.85684204101562,255.67220446789284,253.96898697966446,254.1592594092792,81309000.0
2019-03-16,254.85684204101562,255.67220446789284,253.96898697966446,254.1592594092792,0.0
2019-03-17,254.85684204101562,255.67220446789284,253.96898697966446,254.1592594092792,0.0
2019-03-18,255.78091430664062,256.0798980384145,254.8477720899677,255.07426318768287,62199800.0
2019-03-19,255.84425354003906,257.61993541541875,254.9473579380567,256.8498880570213,90268100.0
2019-03-20,255.07423400878906,256.8408754280103,253.9599156301185,255.6268866008704,84609200.0
2019-03-21,257.9552307128906,258.3628980680716,254.20452515820386,254.24983996289302,79550400.0
2019-03-22,252.99050903320312,257.1126351848165,252.92708490217305,256.58718810102096,122659300.0
2019-03-23,252.99050903320312,257.1126351848165,252.92708490217305,256.58718810102096,0.0
2019-03-24,252.99050903320312,257.1126351848165,252.92708490217305,256.58718810102096,0.0
2019-03-25,252.80023193359375,253.84208512615007,251.5318877144891,252.6462058704955,85575200.0
2019-03-26,254.68472290039062,255.64504300986204,253.27142056389155,254.56694309770887,68125900.0
2019-03-27,253.35289001464844,255.2644889064454,251.79463044159382,254.6755900418748,72224700.0
2019-03-28,254.31324768066406,254.76622986053306,252.82748050756953,253.98711378212067,56238500.0
2019-03-29,255.91677856445312,256.2429124072712,254.70278984757456,255.8352451037486,82186800.0
2019-03-30,255.91677856445312,256.2429124072712,254.70278984757456,255.8352451037486,0.0
2019-03-31,255.91677856445312,256.2429124072712,254.70278984757456,255.8352451037486,0.0
2019-04-01,258.9518127441406,259.2507965025504,257.6562901852758,257.9280961154521,77617900.0
2019-04-02,259.0786437988281,259.3142033930689,258.28139069324993,259.14206794309905,40070400.0
2019-04-03,259.486328125,260.7003170682269,258.87931982946725,260.30169053190303,68243200.0
2019-04-04,260.1748962402344,260.42856521164214,259.1149331856479,259.8125159450582,48997500.0
2019-04-05,261.43414306640625,261.4884987164008,260.5553565277104,260.84527175957334,58621700.0
2019-04-06,261.43414306640625,261.4884987164008,260.5553565277104,260.84527175957334,0.0
2019-04-07,261.43414306640625,261.4884987164008,260.5553565277104,260.84527175957334,0.0
2019-04-08,261.63336181640625,261.742073077123,260.34688071965877,261.0082444194567,53566300.0
2019-04-09,260.29248046875,260.9900627039852,259.7398557722306,260.6639289777423,66142300.0
2019-04-10,261.180419921875,261.2710218690004,260.2925650765783,260.70930085595603,52601500.0
2019-04-11,261.1079406738281,261.6787025573254,260.53717879033087,261.66963406779877,55093100.0
2019-04-12,262.8745422363281,263.15538889086775,261.1532160042959,262.7295846649803,69727800.0
2019-04-13,262.8745422363281,263.15538889086775,261.1532160042959,262.7295846649803,0.0
2019-04-14,262.8745422363281,263.15538889086775,261.1532160042959,262.7295846649803,0.0
2019-04-15,262.70245361328125,263.04672445053893,261.8961321630898,262.947054006569,49596700.0
2019-04-16,262.8745422363281,263.64461723818795,262.27660262245445,263.59026160491123,52153200.0
2019-04-17,262.2314453125,264.0252373944276,261.8146817205922,263.99805956433306,58268300.0
2019-04-18,262.7477722167969,263.0195781119303,261.51567396527366,262.8202648479676,68708500.0
2019-04-19,262.7477722167969,263.0195781119303,261.51567396527366,262.8202648479676,0.0
2019-04-20,262.7477722167969,263.0195781119303,261.51567396527366,262.8202648479676,0.0
2019-04-21,262.7477722167969,263.0195781119303,261.51567396527366,262.8202648479676,0.0
2019-04-22,262.9742431640625,263.1282692576249,261.88710261030786,261.97770456841306,40160100.0
2019-04-23,265.3388366699219,265.5743962423869,263.1101721655985,263.3457040902264,52246600.0
2019-04-24,264.74993896484375,265.5924790698789,264.6049813691655,265.25727672580047,50392900.0
2019-04-25,264.5869445800781,265.2483086768278,263.3910923466132,264.65036873617294,57770900.0
2019-04-26,265.8190612792969,265.89152627806726,263.853106045582,264.6322499335441,50916400.0
2019-04-27,265.8190612792969,265.89152627806726,263.853106045582,264.6322499335441,0.0
2019-04-28,265.8190612792969,265.89152627806726,263.853106045582,264.6322499335441,0.0
2019-04-29,266.2356872558594,266.7611619593013,265.818951477422,265.9095534243429,57197700.0
2019-04-30,266.37158203125,266.66149720844487,264.46907934451207,265.89142211494794,81111700.0
2019-05-01,264.36944580078125,267.21418703431993,264.3603773102805,267.0058052876615,71671900.0
2019-05-02,263.7986755371094,265.1757589536227,262.2947714967696,264.25165768247064,65030200.0
2019-05-03,266.3807067871094,266.6615535343913,263.9074140649592,265.2844976235947,56543700.0
2019-05-04,266.3807067871094,266.6615535343913,263.9074140649592,265.2844976235947,0.0
2019-05-05,266.3807067871094,266.6615535343913,263.9074140649592,265.2844976235947,0.0
2019-05-06,265.2844543457031,265.7283679742448,261.73306237386663,262.05015538618255,107198100.0
2019-05-07,260.854248046875,263.4634291922492,258.9336084948166,262.86548954244836,144729900.0
2019-05-08,260.4919128417969,262.21323947409326,259.89397308888283,260.4919128417969,91568300.0
2019-05-09,259.7037353515625,260.3107159633202,256.6596808587533,258.408213009131,103471100.0
2019-05-10,261.0082702636719,261.7692768118698,255.75366174349872,258.7614692776843,112429300.0
2019-05-11,261.0082702636719,261.7692768118698,255.75366174349872,258.7614692776843,0.0
2019-05-12,261.0082702636719,261.7692768118698,255.75366174349872,258.7614692776843,0.0
2019-05-13,254.4490509033203,256.8317407886918,253.60651096868574,255.86238026338418,127290500.0
2019-05-14,256.7502136230469,258.29036361146393,255.34598036430094,255.47280095807665,77003200.0
2019-05-15,258.25421142578125,258.8974384128037,254.9021320636245,255.11051383027777,73956400.0
2019-05-16,260.6459045410156,262.0138916464945,258.88833182743423,258.9607967964809,76749600.0
2019-05-17,258.9608459472656,261.4613163953693,258.3085505107098,258.3266874922882,100353000.0
2019-05-18,258.9608459472656,261.4613163953693,258.3085505107098,258.3266874922882,0.0
2019-05-19,258.9608459472656,261.4613163953693,258.3085505107098,258.3266874922882,0.0
2019-05-20,257.2485656738281,259.0695350570491,256.49659984650714,257.34820847262455,62877600.0
2019-05-21,259.5677795410156,259.94826897495756,258.69803411063145,258.95170294920274,46847100.0
2019-05-22,258.77056884765625,259.7308887248588,258.290408909055,258.6075019208485,49482500.0
2019-05-23,255.60873413085938,256.57809474224086,254.18636380448157,256.53280759465684,98733800.0
2019-05-24,256.1886291503906,257.47511084993386,255.563511460535,257.05834729146926,55268100.0
2019-05-25,256.1886291503906,257.47511084993386,255.563511460535,257.05834729146926,0.0
2019-05-26,256.1886291503906,257.47511084993386,255.563511460535,257.05834729146926,0.0
2019-05-27,256.1886291503906,257.47511084993386,255.563511460535,257.05834729146926,0.0
2019-05-28,253.80587768554688,257.42973466523796,253.7877683538689,256.4694147774466,70029400.0
2019-05-29,252.1026611328125,253.09015884458964,250.6893591189081,252.68249152202185,104972900.0
2019-05-30,252.7911376953125,253.7061701966661,251.68586049242953,252.86360265138114,62523800.0
2019-05-31,249.3848114013672,251.0608510774312,249.3576335751754,250.2273793089908,86862800.0
2019-06-01,249.3848114013672,251.0608510774312,249.3576335751754,250.2273793089908,0.0
2019-06-02,249.3848114013672,251.0608510774312,249.3576335751754,250.2273793089908,0.0
2019-06-03,248.75064086914062,250.5444326066641,247.40980366361234,249.42104564798572,96428000.0
2019-06-04,254.150146484375,254.2860355904569,250.60782299739085,251.06080511622002,77231900.0
2019-06-05,256.3516540527344,256.37883187618837,253.95992264527067,255.7808921123633,71169700.0
2019-06-06,258.0186462402344,258.698119530173,255.99836335276706,256.65065881702174,69430400.0
2019-06-07,260.6005859375,261.6877539921499,258.8701910685622,259.04232647134563,74272200.0
2019-06-08,260.6005859375,261.6877539921499,258.8701910685622,259.04232647134563,0.0
2019-06-09,260.6005859375,261.6877539921499,258.8701910685622,259.04232647134563,0.0
2019-06-10,261.79644775390625,263.47248687276806,261.705845814108,262.158827865269,60799100.0
2019-06-11,261.73309326171875,263.99800412007187,261.08079782859954,263.6265554215615,58641300.0
2019-06-12,261.27105712890625,262.05924164438494,260.75465084364913,261.4975482033696,47096300.0
2019-06-13,262.34906005859375,262.71146780048235,261.4793423032848,262.18599316344125,48945200.0
2019-06-14,262.0592346191406,262.6662151996423,261.28915945704205,262.0592346191406,52324700.0
2019-06-15,262.0592346191406,262.6662151996423,261.28915945704205,262.0592346191406,0.0
2019-06-16,262.0592346191406,262.6662151996423,261.28915945704205,262.0592346191406,0.0
2019-06-17,262.158935546875,262.9290108797227,261.9868000849029,262.2948246884736,39205700.0
2019-06-18,264.90399169921875,265.9639822389526,263.62657854531994,263.98898643271485,85434800.0
2019-06-19,265.5018310546875,266.03634654411115,264.06135148532627,265.03978052661387,78674400.0
2019-06-20,268.03857421875,268.4462691972053,265.5653094694826,268.2016687988333,116570000.0
2019-06-21,267.64898681640625,269.03274028402984,267.43050673791544,267.7673394530251,83309500.0
2019-06-22,267.64898681640625,269.03274028402984,267.43050673791544,267.7673394530251,0.0
2019-06-23,267.64898681640625,269.03274028402984,267.43050673791544,267.7673394530251,0.0
2019-06-24,267.3212585449219,268.1769814203463,267.16648330583905,267.8583739097016,47582700.0
2019-06-25,264.69927978515625,267.40308071264576,264.59003979330566,267.3757707146831,82028700.0
2019-06-26,264.43536376953125,266.11044243135495,264.32612373672,265.60063709003066,51584900.0
2019-06-27,265.3729553222656,265.8827604924106,264.8176427478319,265.1999827342916,40355200.0
2019-06-28,266.73858642578125,267.2392791440335,265.8373284200047,266.3562185486696,59350900.0
2019-06-29,266.73858642578125,267.2392791440335,265.8373284200047,266.3562185486696,0.0
2019-06-30,266.73858642578125,267.2392791440335,265.8373284200047,266.3562185486696,0.0
2019-07-01,269.1601867675781,270.30726266436454,267.9493782582353,270.0887548187865,78705600.0
2019-07-02,269.8611145019531,269.9157345081251,268.2679661632324,269.11460404120004,61504500.0
2019-07-03,272.0186767578125,272.0369019473119,270.3982184835292,270.54388108801885,40898900.0
2019-07-04,272.0186767578125,272.0369019473119,270.3982184835292,270.54388108801885,0.0
2019-07-05,271.7092590332031,271.87314689045996,269.47886726028634,270.7806908262027,51677300.0
2019-07-06,271.7092590332031,271.87314689045996,269.47886726028634,270.7806908262027,0.0
2019-07-07,271.7092590332031,271.87314689045996,269.47886726028634,270.7806908262027,0.0
2019-07-08,270.21624755859375,271.5271836363191,269.67001956248987,270.3892202203985,45841800.0
2019-07-09,270.5530700683594,270.8534801746024,268.9963439532093,269.05096397252623,41101300.0
2019-07-10,271.8457336425781,272.80163937906144,271.0901383185122,271.6272536032924,58448500.0
2019-07-11,272.4830017089844,272.72879175099376,271.4725037539752,272.4921143046416,50826100.0
2019-07-12,273.702880859375,273.77572605629115,272.66507295289085,272.97459558402835,40326000.0
2019-07-13,273.702880859375,273.77572605629115,272.66507295289085,272.97459558402835,0.0
2019-07-14,273.702880859375,273.77572605629115,272.66507295289085,272.97459558402835,0.0
2019-07-15,273.7939758300781,274.13992112583895,273.28417048336985,274.13992112583895,33900000.0
2019-07-16,272.910888671875,273.9123018564683,272.60136601160167,273.7029066235017,36650100.0
2019-07-17,271.0537109375,273.0474246077331,271.0537109375,272.8835645811587,36036300.0
2019-07-18,272.0460205078125,272.4283883648192,270.1069545643566,270.5530272456107,51392600.0
2019-07-19,270.53485107421875,273.17492033239216,270.3618784327444,273.14761032491236,58678600.0
2019-07-20,270.53485107421875,273.17492033239216,270.3618784327444,273.14761032491236,0.0
2019-07-21,270.53485107421875,273.17492033239216,270.3618784327444,273.14761032491236,0.0
2019-07-22,271.1993408203125,271.74556862526555,270.4164355996433,270.9353256211635,43638100.0
2019-07-23,273.13836669921875,273.13836669921875,271.49059887968303,272.32815167778693,44564500.0
2019-07-24,274.4220886230469,274.4220886230469,272.2827123691304,272.37375497654665,47213200.0
2019-07-25,273.11114501953125,274.0215155029297,272.30090195380154,273.96689549650995,55394100.0
2019-07-26,274.9410095214844,275.14129214709345,273.67558116370367,273.80304637195644,45084100.0
2019-07-27,274.9410095214844,275.14129214709345,273.67558116370367,273.80304637195644,0.0
2019-07-28,274.9410095214844,275.14129214709345,273.67558116370367,273.80304637195644,0.0
2019-07-29,274.4403381347656,274.9410586794661,273.8850253540147,274.82270604558585,38126500.0
2019-07-30,273.7666931152344,274.17637106575427,272.6469270908411,273.029295030147,45849000.0
2019-07-31,270.7714538574219,274.20356795043534,268.7413457026761,274.0123701685085,104245200.0
2019-08-01,268.41363525390625,273.90316826513595,267.6125047676401,270.926266727686,142646600.0
2019-08-02,266.3926086425781,267.7581643791362,264.82677028669946,267.51237434818466,116749700.0
2019-08-03,266.3926086425781,267.7581643791362,264.82677028669946,267.51237434818466,0.0
2019-08-04,266.3926086425781,267.7581643791362,264.82677028669946,267.51237434818466,0.0
2019-08-05,258.38140869140625,262.3779214621519,256.46962473930773,262.26868142757047,178745400.0
2019-08-06,262.00469970703125,262.22320758648317,258.8002045589544,260.284113377427,120711700.0
2019-08-07,262.1594543457031,262.9332750052981,256.76096270571674,258.90942424478976,140572300.0
2019-08-08,267.3030090332031,267.3030090332031,263.106213935581,263.66152666172474,87713900.0
2019-08-09,265.4822998046875,266.95709589749475,263.6888684095593,266.3562478999975,93730000.0
2019-08-10,265.4822998046875,266.95709589749475,263.6888684095593,266.3562478999975,0.0
2019-08-11,265.4822998046875,266.95709589749475,263.6888684095593,266.3562478999975,0.0
2019-08-12,262.2505187988281,265.473211375645,261.2946128048408,263.9711051363068,65527600.0
2019-08-13,266.3289489746094,267.78554771562125,261.604122609641,261.9500679361413,94299800.0
2019-08-14,258.45416259765625,262.86035219743957,258.32672518273534,262.2504195601662,135622100.0
2019-08-15,259.1369934082031,260.03827922086384,257.07957468323815,259.34638865403474,99556600.0
2019-08-16,262.9605407714844,263.3975008578796,259.1915933324982,260.80296699799425,83018300.0
2019-08-17,262.9605407714844,263.3975008578796,259.1915933324982,260.80296699799425,0.0
2019-08-18,262.9605407714844,263.3975008578796,259.1915933324982,260.80296699799425,0.0
2019-08-19,266.128662109375,266.81144015388014,265.3184466100299,266.0012246545351,53571800.0
2019-08-20,264.0893859863281,266.1559171055814,263.9619485578295,265.61880182213594,51596400.0
2019-08-21,266.2378845214844,266.61111200705324,265.57330400322525,266.26519452731395,49524700.0
2019-08-22,266.15594482421875,267.5852333852231,264.37162616328294,266.9479906117566,51666400.0
2019-08-23,259.31903076171875,266.5200644251494,258.0627150833286,264.84498611472975,149161500.0
2019-08-24,259.31903076171875,266.5200644251494,258.0627150833286,264.84498611472975,0.0
2019-08-25,259.31903076171875,266.5200644251494,258.0627150833286,264.84498611472975,0.0
2019-08-26,262.1867370605469,262.1867370605469,259.98362794853165,261.52215651011727,72423800.0
2019-08-27,261.1579895019531,263.9619462925079,260.39328159061193,263.5886910413228,66668900.0
2019-08-28,262.99688720703125,263.16074719197445,259.68312600593174,260.49336890197844,59696700.0
2019-08-29,266.3562316894531,266.8842622228338,264.56280040347383,265.5733262684983,57899400.0
2019-08-30,266.2378845214844,267.8674278398227,265.3002039449297,267.84923043003806,62901200.0
2019-08-31,266.2378845214844,267.8674278398227,265.3002039449297,267.84923043003806,0.0
2019-09-01,266.2378845214844,267.8674278398227,265.3002039449297,267.84923043003806,0.0
2019-09-02,266.2378845214844,267.8674278398227,265.3002039449297,267.84923043003806,0.0
2019-09-03,264.6810607910156,265.44576853415833,263.3428152949415,264.52631339303906,69101400.0
2019-09-04,267.6853332519531,267.7035306592128,266.11038238150365,266.86600540844864,46887300.0
2019-09-05,271.1266174316406,272.04607297681827,267.6489945758598,270.1889366911877,83258100.0
2019-09-06,271.3359680175781,271.9823511987721,270.7624578306364,271.44523583549426,49584300.0
2019-09-07,271.3359680175781,271.9823511987721,270.7624578306364,271.44523583549426,0.0
2019-09-08,271.3359680175781,271.9823511987721,270.7624578306364,271.44523583549426,0.0
2019-09-09,271.4725341796875,272.4192996358143,270.5257409412538,272.3282847982572,51260300.0
2019-09-10,271.4087829589844,271.47251556675025,269.4423791904322,270.70777983817015,57947100.0
2019-09-11,273.3387145996094,273.42064460233274,271.06278858295985,271.7182563870469,68821100.0
2019-09-12,274.28558349609375,275.3507016085147,273.48445287139316,274.2491608907053,72908700.0
2019-09-13,274.1033935546875,275.086609048473,273.7301383933705,274.73155129174575,62104800.0
2019-09-14,274.1033935546875,275.086609048473,273.7301383933705,274.73155129174575,0.0
2019-09-15,274.1033935546875,275.086609048473,273.7301383933705,274.73155129174575,0.0
2019-09-16,273.2568054199219,274.14897848806294,272.6104501609831,272.96548019983885,58191200.0
2019-09-17,273.9487609863281,274.0397758297228,272.8836150519844,273.05658770612837,41475500.0
2019-09-18,274.1125793457031,274.2218193670064,271.5089051146563,273.5572388610056,73375800.0
2019-09-19,274.0943298339844,275.5054207367594,273.75749720408453,274.50400765982596,76560500.0
2019-09-20,272.79931640625,274.9851631440901,272.00364095292827,274.701619334272,89565000.0
2019-09-21,272.79931640625,274.9851631440901,272.00364095292827,274.701619334272,0.0
2019-09-22,272.79931640625,274.9851631440901,272.00364095292827,274.701619334272,0.0
2019-09-23,272.7352600097656,273.4577816961044,271.87555772743826,272.13163747681665,43476800.0
2019-09-24,270.59521484375,274.2260775570191,269.6257678844937,273.8328171304653,94869400.0
2019-09-25,272.1957092285156,272.6438418860954,269.18675074472736,270.67751192476294,71854000.0
